id,issn,idl,Abstract,Title,Autherkeywords,Indexkeywords,Author,AuthorsID,Volume,Issue,Year,Pagestart,Pageend,Pagecount,Source,ENTRYTYPE,doi,url,citation_count,Affiliations,Authors_affiliations,Address,Publisher,Language,AbbreviatedSource,Document_Type,Publication_Stage,Access_Type,EID,author_publ_age,author_age,doc_id,author_order
1085,,,,Predicting seismic response of SMRFs founded on different soil types using machine learning techniques,,,"Kazemi F., Asgarkhani N., Jankowski R.",57217047347;57215197930;7102473802;,,,2023,,,,Engineering Structures,,10.1016/j.engstruct.2022.114953,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140488917&doi=10.1016%2fj.engstruct.2022.114953&partnerID=40&md5=97dea2fddb40caa02f7109772e3942f8,114953,,,,,,,,,,,,,,
1086,,,,Identification of SMAW Surface Weld Defects Using Machine Learning,,,"Ramesh K., Ramana E.V., Srikanth L., Sri Harsha C., Kiran Kumar N.",57221357009;57194075922;57940250500;57939394000;57940075200;,,,2023,,,,Lecture Notes in Mechanical Engineering,,10.1007/978-981-19-5347-7_28,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140488426&doi=10.1007%2f978-981-19-5347-7_28&partnerID=40&md5=d137f7e53c6bcc1677e4b32aa86400c5,0,,,,,,,,339,350,,,,,
1087,,,,An Effective Diagnostic Framework for COVID-19 Using an Integrated Approach,,,"Agarwal P., Idrees S.M., Obaid A.J., Abdulbaqi A.S., Mahmood S.D.",57208407206;57206668261;57191035864;57202609809;57222122660;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-1412-6_11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140487995&doi=10.1007%2f978-981-19-1412-6_11&partnerID=40&md5=bcda31f381c206380e927ecc70e755b3,0,,,,,,,,129,141,,,,,
1088,,,,Modern Approaches for Concepts and Relations Extraction for Ontology Learning,,,"Katyshev A., Anikin A.",57208143368;56368524900;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-3-031-17601-2_28,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140487982&doi=10.1007%2f978-3-031-17601-2_28&partnerID=40&md5=a3806666f391bf59ba32b68cd0899b3f,0,,,,,,,,290,296,,,,,
1089,,,,An Introductory Note on the Pros and Cons of Using Artificial Intelligence for Cybersecurity,,,"Singh R., Sood M.",57940406700;7006559768;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-2535-1_26,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140487049&doi=10.1007%2f978-981-19-2535-1_26&partnerID=40&md5=9817fd6d349f83609617b7604e3a93ea,0,,,,,,,,337,348,,,,,
1090,,,,Urban Sound Classification Using Adaboost,,,"Bansal A., Garg N.K.",57205490354;24833033100;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-2821-5_52,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140486880&doi=10.1007%2f978-981-19-2821-5_52&partnerID=40&md5=443e2eff581e6c8448f5d119dd8a696a,0,,,,,,,,621,631,,,,,
1091,,,,"2nd International Conference on Next Generation of Internet of Things, ICNGIoT 2022",,,[No author name available],[No author id available],,,2023,,,,Lecture Notes in Networks and Systems,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140486389&partnerID=40&md5=810537e2b5fa13729b1f7282ace87531,0,,,,,,,,,,,,,,
1092,,,,"International Conference on Materials Processing and Characterization, ICMPC 2021",,,[No author name available],[No author id available],,,2023,,,,Lecture Notes in Mechanical Engineering,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140486267&partnerID=40&md5=5dc45a7a4ffb400b74f82f6d2473e13f,0,,,,,,,,,,,,,,
1093,,,,Bearing Fault Identification of Augmented Grayscaled Textured Images Using K-Nearest Neighbor,,,"Panchal J., Vakharia V.",57487906500;56511613400;,,,2023,,,,Lecture Notes in Mechanical Engineering,,10.1007/978-981-19-3266-3_50,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140486256&doi=10.1007%2f978-981-19-3266-3_50&partnerID=40&md5=94d16ed0e10d0e56c659f9a04f19e22d,0,,,,,,,,637,647,,,,,
1094,,,,Diabetes Disease Diagnosis Using Machine Learning Approach,,,"Goyal S., Batra N., Chhabra K.",57211658092;57196594955;57223969663;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-2821-5_19,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140485250&doi=10.1007%2f978-981-19-2821-5_19&partnerID=40&md5=948d9c04be55a4418af3e77b5efe4023,0,,,,,,,,229,237,,,,,
1095,,,,Digital Continuity Based on Reinforcement Learning Model Transformations,,,"Brilhault Q., Yahia E., Roucoules L.",57940112200;36706890000;7006447399;,,,2023,,,,Lecture Notes in Mechanical Engineering,,10.1007/978-3-031-15928-2_39,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140485239&doi=10.1007%2f978-3-031-15928-2_39&partnerID=40&md5=23c3fad55682beaf5ff6039b40425060,0,,,,,,,,442,453,,,,,
1096,,,,"A Review on Machine Learning-Based Patient Scanning, Visualization, and Monitoring",,,"Al Ahdal A., Chawla P.",57871821000;56487355200;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-2821-5_40,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140484947&doi=10.1007%2f978-981-19-2821-5_40&partnerID=40&md5=aba0d7e5b063784b01d0ab06c6141993,0,,,,,,,,487,497,,,,,
1097,,,,Posture Interactive Self Evaluation Algorithm Based on Computer Vision,,,"Barberi E., Chillemi M., Cucinotta F., Milardi D., Raffaele M., Salmeri F., Sfravara F.",57387419200;57940089800;57192216810;21733319100;57208402047;57208389584;57192214583;,,,2023,,,,Lecture Notes in Mechanical Engineering,,10.1007/978-3-031-15928-2_132,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140484484&doi=10.1007%2f978-3-031-15928-2_132&partnerID=40&md5=312fc28686d82ec272e78442ac86b9bf,0,,,,,,,,1516,1526,,,,,
1098,,,,Analysis of Data from In-Situ Monitoring of Additive Manufacturing Process,,,"Comberton D., Kromer R., Lacoste E.",57940235800;56845350900;6601969950;,,,2023,,,,Lecture Notes in Mechanical Engineering,,10.1007/978-3-031-15928-2_98,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140484046&doi=10.1007%2f978-3-031-15928-2_98&partnerID=40&md5=fa53444886925163642c22eaddb0a8ad,0,,,,,,,,1126,1137,,,,,
1099,,,,A Machine Learning Framework for Document Classification by Topic Recognition Using Latent Dirichlet Allocation and Domain Knowledge,,,"Lavanya B., Vageeswari U.",57219654016;57939378300;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-2821-5_42,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140483493&doi=10.1007%2f978-981-19-2821-5_42&partnerID=40&md5=6e792d25c50ba121fc3cab86612ec6ed,0,,,,,,,,509,520,,,,,
1100,,,,Characterisation and Prediction of Motorised Three Wheelers Travel Time in Urban Roadways,,,"Kundu D., Mahour H., Bharathi D., Vanajakshi L.",57939760500;57939248200;57940060100;6507484049;,,,2023,,,,Lecture Notes in Civil Engineering,,10.1007/978-981-19-4204-4_26,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140483321&doi=10.1007%2f978-981-19-4204-4_26&partnerID=40&md5=cdf688602c929199f4c4b42835a44615,0,,,,,,,,425,441,,,,,
1101,,,,A 2D Platform Game Offering Personalized Guidance to Players to Promote Environmental Awareness,,,"Sideris A., Troussas C., Krouska A., Sgouropoulou C.",57940447300;49964556400;57193348080;6507133031;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-3-031-17601-2_14,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140482639&doi=10.1007%2f978-3-031-17601-2_14&partnerID=40&md5=f44051b2df9da0d37d6289f706d7c279,0,,,,,,,,134,146,,,,,
1102,,,,Scope of Machine Learning in Mobile Wireless Sensor Networks,,,"Gupta K., Bansal S., Khurana A.",57191287241;56597514200;57213149528;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-4193-1_52,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140482424&doi=10.1007%2f978-981-19-4193-1_52&partnerID=40&md5=90ed464aab8d457084520ab539e1fcda,0,,,,,,,,533,543,,,,,
1103,,,,A Survey on Various Approaches to Examine Cognitive Behavior and Academic Performance of Learner in Virtual Learning,,,"Khajuria R., Sharma A., Sharma A., Singh P.",57939938600;57204889340;57940112900;57730991300;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-2821-5_60,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140482040&doi=10.1007%2f978-981-19-2821-5_60&partnerID=40&md5=6f93d670a6be6349a77f77598ca00a2c,0,,,,,,,,707,725,,,,,
1104,,,,"2nd National and 1st International Conference on Advances in Fluid Flow and Thermal Sciences, ICAFFTS 2021",,,[No author name available],[No author id available],,,2023,,,,Lecture Notes in Mechanical Engineering,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140482028&partnerID=40&md5=2c169c1ca3468c6025fee373812d4ff0,0,,,,,,,,,,,,,,
1105,,,,Machine Learning Methods for Modeling Dengue Incidence in Local Communities,,,"Addawe J.C., Caro J.D.L., Juayong R.A.B.",16174446800;7202124724;36573712000;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-3-031-17601-2_38,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140481971&doi=10.1007%2f978-3-031-17601-2_38&partnerID=40&md5=f3e75cc603c672e03d7505a41031bf6e,0,,,,,,,,392,400,,,,,
1106,,,,Realizing quality inspection in magnetic pulse crimping manufacturing: Using Steger algorithm and self-attention,,,"Lai M., Liu X., Wang S., Jiang H., Li G., Cui J.",57940163100;57939989900;57212587798;57940335500;57939990000;51763548900;,,,2023,,,,Journal of Materials Processing Technology,,10.1016/j.jmatprotec.2022.117799,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140481759&doi=10.1016%2fj.jmatprotec.2022.117799&partnerID=40&md5=184219927d53985fcb40f1de9234079e,117799,,,,,,,,,,,,,,
1107,,,,Development of an Oil Palm Basal Stem Rot Disease Detection Model Via Machine Vision with Optimized Inception-Based Convolutional Neural Network,,,"Wan S.H., Yong J.C.E., Leong E.H.Y., Chan J.Y.",57821344900;56288735700;57939206400;57822623600;,,,2023,,,,Lecture Notes in Mechanical Engineering,,10.1007/978-981-19-3053-9_7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140481327&doi=10.1007%2f978-981-19-3053-9_7&partnerID=40&md5=815606331ab928d1cd2a975d96683eb0,0,,,,,,,,77,92,,,,,
1108,,,,A Comparison Study of Water Pipe Failure Prediction Models,,,"Pham T.M.L., Nguyen Q.T.",57204365607;57218491806;,,,2023,,,,Lecture Notes in Civil Engineering,,10.1007/978-981-19-3303-5_91,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140481228&doi=10.1007%2f978-981-19-3303-5_91&partnerID=40&md5=107f9d5436ac2142d551a56a46fb55d5,0,,,,,,,,997,1005,,,,,
1109,,,,Pulsar Candidate Selection Using a Genetic Fuzzy System,,,"Verbryke M., Cohen K.",57204559691;7102615249;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-3-031-16038-7_28,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140480908&doi=10.1007%2f978-3-031-16038-7_28&partnerID=40&md5=0bfd35fb78ab8380b338a8ea7818065e,0,,,,,,,,286,297,,,,,
1110,,,,Authenticity of almond flour using handheld near infrared instruments and one class classifiers,,,"Netto J.M., Honorato F.A., Celso P.G., Pimentel M.F.",57193920643;22985272500;36184908500;7006799228;,,,2023,,,,Journal of Food Composition and Analysis,,10.1016/j.jfca.2022.104981,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140480617&doi=10.1016%2fj.jfca.2022.104981&partnerID=40&md5=de251bb192a048e84d31de5ee9cb35e4,104981,,,,,,,,,,,,,,
1111,,,,Dense SIFT-Based Facial Expression Recognition Using Machine Learning Techniques,,,"Vaijayanthi S., Arunnehru J.",51564986400;56023631600;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-2225-1_27,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140479689&doi=10.1007%2f978-981-19-2225-1_27&partnerID=40&md5=3047f6d03b1625eacde7479c7bfb9cfa,0,,,,,,,,301,310,,,,,
1112,,,,Collective Intelligence Application in a Kitting Picking Zone of the Automotive Industry,,,"Zapata S.M., Klement N., Silva C., Gibaru O., Lafou M.",57939247500;56203600300;55995851100;6507612508;56278678300;,,,2023,,,,Lecture Notes in Mechanical Engineering,,10.1007/978-3-031-15928-2_36,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140479429&doi=10.1007%2f978-3-031-15928-2_36&partnerID=40&md5=0e17ca61883517203ce31c56ab33be2c,0,,,,,,,,410,420,,,,,
1113,,,,Context-Based Vulnerability Risk Scoring and Prioritization,,,"Prashant Shah D., Munesh Patel S., Vinay Tailor J., Rajiv Kumar Bhagat S., Nanade A.",57940441100;57940441200;57940274300;57939756900;57193734702;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-2821-5_58,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140479105&doi=10.1007%2f978-981-19-2821-5_58&partnerID=40&md5=b52c3ca9011d4ce30c3009d92bcc37a2,0,,,,,,,,685,693,,,,,
1114,,,,Golden Ratio Application in the Optimization of Cold-Formed Steel Sections,,,"Nguyen T.-T., Nguyen P.-C., Nguyen H.T.P.",57207160920;57198903866;14424499600;,,,2023,,,,Lecture Notes in Civil Engineering,,10.1007/978-981-19-3303-5_76,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140478202&doi=10.1007%2f978-981-19-3303-5_76&partnerID=40&md5=b6c4c493cae949907d05c961f35c80f5,0,,,,,,,,837,845,,,,,
1115,,,,K-Fold Cross-Validation Technique for Predicting Ultimate Compressive Strength of Circular CFST Columns,,,"Nguyen T.-T., Nguyen P.-C.",57207160920;57198903866;,,,2023,,,,Lecture Notes in Civil Engineering,,10.1007/978-981-19-3303-5_79,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140477952&doi=10.1007%2f978-981-19-3303-5_79&partnerID=40&md5=343841f9ac670ebc67cfeeb1527368bb,0,,,,,,,,867,874,,,,,
1116,,,,Intrusion Detection System Using Machine Learning Approach: A Review,,,"Sharma K., Chawla M., Tiwari N.",57939263300;57162731400;53867104700;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-2821-5_61,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140477668&doi=10.1007%2f978-981-19-2821-5_61&partnerID=40&md5=4f050340d98657bbc692ac632115536b,0,,,,,,,,727,734,,,,,
1117,,,,Technical Review and Data Analysis of Expert System Development,,,"Pandey R., Pandey A.K., Joshi K.K., Rai R.",57169496100;57169454200;57939947000;57939600100;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-4193-1_68,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140477038&doi=10.1007%2f978-981-19-4193-1_68&partnerID=40&md5=3f073040fc47aa8a127733ee70adbf14,0,,,,,,,,703,708,,,,,
1118,,,,Comparative Analysis of KNN Classifier with K-Fold Cross-Validation in Acoustic-Based Gender Recognition,,,"Handa D., Rai K.",56154315800;57939760300;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-1412-6_34,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140477005&doi=10.1007%2f978-981-19-1412-6_34&partnerID=40&md5=4a765d9a3aadb418b828fbc607bf00cd,0,,,,,,,,399,404,,,,,
1119,,,,Computational Complexity and Analysis of Supervised Machine Learning Algorithms,,,Singh J.,57940074300;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-1412-6_16,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140476669&doi=10.1007%2f978-981-19-1412-6_16&partnerID=40&md5=b1e70d99c099847960b73ad435ce7aac,0,,,,,,,,195,206,,,,,
1120,,,,Expert Analysis for Multi-criteria Human-in-the-Loop Input Selection for Predictive Maintenance Model,,,"Yuan C.J., Sheng W.Y., Ee J.Y.C., Hong W.S.",57939400700;57939564300;57939227500;57939911000;,,,2023,,,,Lecture Notes in Mechanical Engineering,,10.1007/978-981-19-3053-9_34,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140476607&doi=10.1007%2f978-981-19-3053-9_34&partnerID=40&md5=c77c8cd19c5e6e5bbcda5619b3dd615e,0,,,,,,,,461,473,,,,,
1121,,,,Data Driven Level Set Method in Fuzzy Modeling and Forecasting,,,"Maciel L., Ballini R., Gomide F.",57214605605;7004916334;35549305800;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-3-031-16038-7_14,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140475714&doi=10.1007%2f978-3-031-16038-7_14&partnerID=40&md5=d93c36e4066c108f6efa9b6176fd51cf,0,,,,,,,,125,134,,,,,
1122,,,,IoT-Assisted Crop Monitoring Using Machine Learning Algorithms for Smart Farming,,,"Kumar Apat S., Mishra J., Srujan Raju K., Padhy N.",57940072500;57201670985;56438916100;56417506600;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-1412-6_1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140473782&doi=10.1007%2f978-981-19-1412-6_1&partnerID=40&md5=ff901127525812cdaa88939fa5798083,0,,,,,,,,1,11,,,,,
1123,,,,A Methodology for Multi-objective Design Optimization (MDO) of Automotive Transmission Systems,,,"Kamat S.S., Gunti S., Veerababu B., Venugopal S.",57939244000;57210469166;57939577600;57210469399;,,,2023,,,,Lecture Notes in Mechanical Engineering,,10.1007/978-981-19-3938-9_24,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140473043&doi=10.1007%2f978-981-19-3938-9_24&partnerID=40&md5=6feaf0f35f946f1d661604506aada8ac,0,,,,,,,,217,227,,,,,
1124,,,,Cybersecurity capabilities and cyber-attacks as drivers of investment in cybersecurity systems: A UK survey for 2018 and 2019,,,"Fernandez De Arroyabe I., Arranz C.F.A., Arroyabe M.F., Fernandez de Arroyabe J.C.",57225144353;57557177200;56029635400;57204951624;,,,2023,,,,Computers and Security,,10.1016/j.cose.2022.102954,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140472479&doi=10.1016%2fj.cose.2022.102954&partnerID=40&md5=b79c21d405db1d87d28270fd33c705ff,102954,,,,,,,,,,,,,,
1125,,,,Detecting Brain Tumors in Medical Image Technology Using Machine Learning,,,"Mekala B., Kiran Kumar Reddy P.",57939391900;57195557596;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-1412-6_56,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140472236&doi=10.1007%2f978-981-19-1412-6_56&partnerID=40&md5=cd6379c0499942ab0c82d225fe880a42,0,,,,,,,,653,662,,,,,
1126,,,,Assessing Student Engagement in Classroom Environment Using Computer Vision and Machine Learning Techniques: Case Study,,,"Shidaganti G., Shetty R., Edara T., Srinivas P., Tammineni S.C.",55995597600;57940093200;57939409100;57939409200;57940093300;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-2535-1_61,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140471939&doi=10.1007%2f978-981-19-2535-1_61&partnerID=40&md5=6b4b85ff7914c42b6969f4b10f1240ca,0,,,,,,,,733,747,,,,,
1127,,,,Empirical Study on Method-level Refactoring Using Machine Learning,,,"Panigrahi R., Kuanar S.K., Kumar L.",56417995400;55608980700;56120791500;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-1412-6_57,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140471053&doi=10.1007%2f978-981-19-1412-6_57&partnerID=40&md5=05ea0c92e9b9a73dd3f79ed4ed708aab,0,,,,,,,,663,673,,,,,
1128,,,,Experimental Comparative Analysis on Convolutional Neural Network (CNN) and Recurrent Neural Network (RNN) on Aspect-Level Sentiment Analysis,,,"Cherian T.V., Paulraj G.J.L., Jebadurai I.J., Jebadurai J.",57939730700;57194531541;46161242800;57194006295;,,,2023,,,,EAI/Springer Innovations in Communication and Computing,,10.1007/978-3-031-07654-1_2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140470964&doi=10.1007%2f978-3-031-07654-1_2&partnerID=40&md5=8f87d911e01ac7ba4c68f58d1069cd47,0,,,,,,,,17,27,,,,,
1129,,,,Copy-Move Forgery Detection Using K-Means and Hus Invariant Moments,,,"Harshith N.B.S.P.S., Sindhuja D., Raghava Reddy C., Deepthi A., GopaKumar G.",57213147639;57940071100;57939217300;57939390000;57210650226;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-2821-5_51,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140470168&doi=10.1007%2f978-981-19-2821-5_51&partnerID=40&md5=137f189ec9d5112b2a4d231e4895b083,0,,,,,,,,611,619,,,,,
1130,,,,Evaluating the Feasibility of Fast Game Development Using Open Source Tools and AI Algorithms,,,"Kavouras I., Rallis I., Doulamis A., Doulamis N.",57207845071;57197773504;35565008000;7003749049;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-3-031-17601-2_13,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140469866&doi=10.1007%2f978-3-031-17601-2_13&partnerID=40&md5=6bc50841ac55c87fd6275f398bd0048f,0,,,,,,,,124,133,,,,,
1131,,,,Machine Learning Approaches in Smart Cities,,,"Sachdeva P., Dileep Kumar M.",57821089900;57939232300;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-2535-1_9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140469571&doi=10.1007%2f978-981-19-2535-1_9&partnerID=40&md5=49b0d9a5820279a69364a4764083ca93,0,,,,,,,,125,135,,,,,
1132,,,,Using Machine Learning Techniques for Earthquake Prediction Through Student Learning Styles,,,"Mohamed El Koshiry A., Gomaa M.M., Hamed Ibraheem Eliwa E., Abd El-Hafeez T.",57939601400;57940121000;57939601500;56941876100;,,,2023,,,,Lecture Notes in Networks and Systems,,10.1007/978-981-19-2225-1_42,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140468995&doi=10.1007%2f978-981-19-2225-1_42&partnerID=40&md5=50531cecc72164e015453cd71484d9c2,0,,,,,,,,471,481,,,,,
