id,issn,idl,Abstract,Title,Autherkeywords,Indexkeywords,Author,AuthorsID,Volume,Issue,Year,Pagestart,Pageend,Pagecount,Source,ENTRYTYPE,doi,url,citation_count,Affiliations,Authors_affiliations,Address,Publisher,Language,AbbreviatedSource,Document_Type,Publication_Stage,Access_Type,EID,author_publ_age,author_age,doc_id,author_order
1366,,,,SUFE and the internet: are healthcare information websites accessible to parents?,,,Mc Carthy A.; Taylor C.,57219603759; 57216849866,,,2020,,,,BMJ Paediatrics Open,,10.1136/bmjpo-2020-000782,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094151536&doi=10.1136%2fbmjpo-2020-000782&partnerID=40&md5=6963cc69e8606f9d749ae84d584a300d,3,,,,,,,Article,Scopus,3,,,,,
1367,,,,An object-oriented refactoring of Huffman encoding using the Java collections framework,,,Wick M.R.,7202397165,,,2003,,,,"SIGCSE Bulletin (Association for Computing Machinery, Special Interest Group on Computer Science Education)",,10.1145/792548.611988,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037673560&doi=10.1145%2f792548.611988&partnerID=40&md5=00d838612b3074da12bc8b257b644516,4,287,,,,,,Conference paper,Scopus,4,,,,,
1368,,,,Abstraction abstracted,,,Abbott R.; Sun C.,7202420554; 14007968200,,,2008,,,,Proceedings - International Conference on Software Engineering,,10.1145/1370164.1370171,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951635378&doi=10.1145%2f1370164.1370171&partnerID=40&md5=54eb3eea2a967cf566edc1dcf7acb7f4,4,30,,,,,,Conference paper,Scopus,4,,,,,
1369,,,,Students Projects Source Code Changes Impact on Software Quality Through Static Analysis,,,Hamer S.; Quesada-López C.; Jenkins M.,57234711200; 56380571400; 23094218000,,,2021,,,,Communications in Computer and Information Science,,10.1007/978-3-030-85347-1_39,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115262716&doi=10.1007%2f978-3-030-85347-1_39&partnerID=40&md5=e122ca799ad08165aa4f2b3896f31511,3,564,,,,,,Conference paper,Scopus,3,,,,,
1370,,,,Open-source software in computational research: A case study,,,Syamlal M.; O'Brien T.J.; Benyahia S.; Gel A.; Pannala S.,6601957622; 57205164628; 55957975800; 6602761340; 6603396537,,,2008,,,,Modelling and Simulation in Engineering,,10.1155/2008/937542,https://www.scopus.com/inward/record.uri?eid=2-s2.0-43949084718&doi=10.1155%2f2008%2f937542&partnerID=40&md5=a974c318d24012387a1306c14d1d9336,4,,,,,,,Article,Scopus,4,,,,,
1371,,,,"Autistic Narratives of Sensory Features, Sexuality, and Relationships",,,Gray S.; Kirby A.V.; Graham Holmes L.,57224397554; 56457681700; 56067607500,,,2021,,,,Autism in Adulthood,,10.1089/aut.2020.0049,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144330743&doi=10.1089%2faut.2020.0049&partnerID=40&md5=58c805ecfcf80282556f23de6ad2b48d,3,246,,,,,,Review,Scopus,3,,,,,
1372,,,,Human Factors in the Design of Medical Simulation Tools,,,AlRomi N.,56112224900,,,2015,,,,Procedia Manufacturing,,10.1016/j.promfg.2015.07.151,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009923620&doi=10.1016%2fj.promfg.2015.07.151&partnerID=40&md5=7cdaa71a569735233be7fc7518ce778c,4,292,,,,,,Article,Scopus,4,,,,,
1373,,,,Mobile Mathematics Learning Application Selection using Fuzzy TOPSIS,,,Ba?aran S.; El Homsi F.,57192175504; 57540385700,,,2022,,,,International Journal of Advanced Computer Science and Applications,,10.14569/IJACSA.2022.0130233,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126825648&doi=10.14569%2fIJACSA.2022.0130233&partnerID=40&md5=fd26a1cd235cdf683c29c5e26f3b3fed,3,282,,,,,,Article,Scopus,3,,,,,
1374,,,,Incorporating software quality assurance in computer science education: An experiment,,,Towhidnejad M.,6602491603,,,2002,,,,Proceedings - Frontiers in Education Conference,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036949206&partnerID=40&md5=0c1010552a3ed932fe6092061d386343,4,F2G/4,,,,,,Conference paper,Scopus,4,,,,,
1375,,,,Work-In-Progress: Code Quality Issues of Computing Undergraduates,,,Karnalim O.; Simon; Chivers W.,57191242240; 7409710825; 6505969230,,,2022,,,,"IEEE Global Engineering Education Conference, EDUCON",,10.1109/EDUCON52537.2022.9766807,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130425897&doi=10.1109%2fEDUCON52537.2022.9766807&partnerID=40&md5=d650dc7c7933f7204a789b8bf8b174b8,3,1736,,,,,,Conference paper,Scopus,3,,,,,
1376,,,,Multimedia system based on programmed instruction in medical genetics: Construction and evaluation,,,Volpe R.M.; Aquino M.T.B.; Norato D.Y.J.,7103003442; 7006961229; 6602824602,,,1998,,,,International Journal of Medical Informatics,,10.1016/S1386-5056(98)00077-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032103827&doi=10.1016%2fS1386-5056%2898%2900077-X&partnerID=40&md5=adf39cca2b34b86afcebf0b6beb006a1,4,259,,,,,,Conference paper,Scopus,4,,,,,
1377,,,,Pilot study to evaluate the application of a computer animated electronic patient information program for people with typ-2 diabetes mellitus (my-diabetes); [Pilotstudie zum Einsatz eines computeranimierten Patienteninformationsprogramms für Patienten mit Typ-2-Diabetes mellitus (my-diabetes) 1],,,Ruile G.; Siegmund T.; Haller N.; Schiel R.,55491639400; 7005397747; 55346472800; 7005158930,,,2012,,,,Diabetologie und Stoffwechsel,,10.1055/s-0032-1325394,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868659543&doi=10.1055%2fs-0032-1325394&partnerID=40&md5=b6c16b25278b25dc82820efa17472b71,4,380,,,,,,Article,Scopus,4,,,,,
1378,,,,"Study of the relationships between personality, satisfaction and product quality in software development teams",,,Gomez M.; Acuna S.T.,55682208100; 6602208682,,,2007,,,,"19th International Conference on Software Engineering and Knowledge Engineering, SEKE 2007",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886919750&partnerID=40&md5=4a074c0ded316ec83e5f950b9538472f,4,295,,,,,,Conference paper,Scopus,4,,,,,
1379,,,,What can a big program teach us about optimization?,,,De Oliveira Barros M.; De Almeida Farzat F.,56284339900; 36997034700,,,2013,,,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),,10.1007/978-3-642-39742-4_24,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884918360&doi=10.1007%2f978-3-642-39742-4_24&partnerID=40&md5=d69939d0a305697c6161f2d1fd72828b,4,281,,,,,,Conference paper,Scopus,4,,,,,
1380,,,,Controlled language and information on vaccines: Application to package inserts,,,Renahy J.; Vuitton D.A.; Rath B.; Thomas I.; De Grivel V.; Cardey S.,56623181500; 7102150925; 57211032027; 56622337400; 6504329480; 6505723416,,,2015,,,,Current Drug Safety,,10.2174/157488631001150407110052,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928881657&doi=10.2174%2f157488631001150407110052&partnerID=40&md5=6c94f228109f7fd9f952ea7c77192adf,4,48,,,,,,Article,Scopus,4,,,,,
1381,,,,Educational software process improvement model and strategy,,,Zhang H.; Liu H.,55441371100; 55453367300,,,2012,,,,"Proceedings - 2012 International Conference on Computer Science and Information Processing, CSIP 2012",,10.1109/CSIP.2012.6309011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868561566&doi=10.1109%2fCSIP.2012.6309011&partnerID=40&md5=eddcb547d68e06b709f8924e9d9c90f8,4,947,,,,,,Conference paper,Scopus,4,,,,,
1382,,,,A Multi-Dimensional Assessment Model and Its Application in E-learning Courses of Computer Science,,,Luo J.; Lu F.; Wang T.,57219717112; 42961819300; 56925614800,,,2020,,,,SIGITE 2020 - Proceedings of the 21st Annual Conference on Information Technology Education,,10.1145/3368308.3415388,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094929129&doi=10.1145%2f3368308.3415388&partnerID=40&md5=4da609b030503543cbf3a6691823f5ad,3,193,,,,,,Conference paper,Scopus,3,,,,,
1383,,,,Engineering the usability of visual formalisms: A case study in real time logics,,,Lusini M.; Vicario E.,55680943900; 7004018543,,,1998,,,,Proceedings of the Workshop on Advanced Visual Interfaces AVI,,10.1145/948496.948513,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038624436&doi=10.1145%2f948496.948513&partnerID=40&md5=51366820e500c547ff255c388173421c,4,123,,,,,,Conference paper,Scopus,4,,,,,
1384,,,,Teaching programming style with ugly code,,,McMaster K.; Sambasivam S.; Wolthuis S.,22035735500; 6506423078; 55348956900,,,2013,,,,"2013 Proceedings ISECON: Information Systems Educators Conference and CONISAR 2013, Conference on Information Systems Applied Research",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084011773&partnerID=40&md5=35c449bcd68002371a0e028482ed924d,4,,,,,,,Conference paper,Scopus,4,,,,,
1385,,,,Verilog and system verilog gotchas: 101 common coding errors and how to avoid them,,,Sutherland S.; Mills D.,55360616300; 56000492000,,,2007,,,,Verilog and SystemVerilog Gotchas: 101 Common Coding Errors and How to Avoid Them,,10.1007/978-0-387-71715-9_1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892239817&doi=10.1007%2f978-0-387-71715-9_1&partnerID=40&md5=2776a5cdc53c858fb9d84178fa6c666b,4,214,,,,,,Book,Scopus,4,,,,,
1386,,,,Metrics for multimedia languages,,,Henry Sallie M.; Bodnar Roger P.Jr,7202313492; 7102445055,,,2000,,,,"Proceedings of the European Conference on Software Maintenance and Reengineering, CSMR",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033896885&partnerID=40&md5=d02b4a2ee698cc621eec5730b929dccc,4,82,,,,,,Conference paper,Scopus,4,,,,,
1387,,,,E-drawings as an evaluation method with deaf children,,,Mich O.,8737671200,,,2011,,,,ASSETS'11: Proceedings of the 13th International ACM SIGACCESS Conference on Computers and Accessibility,,10.1145/2049536.2049586,https://www.scopus.com/inward/record.uri?eid=2-s2.0-81855222533&doi=10.1145%2f2049536.2049586&partnerID=40&md5=babe557ae23e8086d8c36adc788aa425,4,240,,,,,,Conference paper,Scopus,4,,,,,
1388,,,,PRO-SOFTWARE: A government-industry-academia partnership that worked,,,Jenkins M.,23094218000,,,2004,,,,"Software Engineering Education Conference, Proceedings",,10.1109/csee.2004.1276516,https://www.scopus.com/inward/record.uri?eid=2-s2.0-2342533646&doi=10.1109%2fcsee.2004.1276516&partnerID=40&md5=e0597c7a06f34e99df43829a38cad622,4,97,,,,,,Conference paper,Scopus,4,,,,,
1389,,,,A qualitative evaluation of a software development and Re-engineering project,,,Panas T.; Lincke R.; Lundberg J.; Löwe W.,6508374782; 17434905900; 35275385400; 35619361400,,,2005,,,,"Proceedings of the 2005 29th Annual IEEE/NASA Software Engineering Workshop, SEW'05",,10.1109/SEW.2005.15,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646904605&doi=10.1109%2fSEW.2005.15&partnerID=40&md5=081dfe53326a98e127338aebfe15c4cb,4,75,,,,,,Conference paper,Scopus,4,,,,,
1390,,,,Maximising the information gained from a study of static analysis technologies for concurrent software,,,Wojcicki M.A.; Strooper P.,16240221900; 6603950473,,,2007,,,,Empirical Software Engineering,,10.1007/s10664-007-9044-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-35748930525&doi=10.1007%2fs10664-007-9044-6&partnerID=40&md5=e39bcf8c1d0c2920e736de9357c1f74c,4,645,,,,,,Article,Scopus,4,,,,,
1391,,,,Development of Android-based physics e-book to local Wisdom of traditional games Nekeran,,,Wardani Y.R.; Mundilarto,57213830469; 57196286939,,,2021,,,,AIP Conference Proceedings,,10.1063/5.0043767,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102435374&doi=10.1063%2f5.0043767&partnerID=40&md5=1f37b2ca256b1e6b8e2bedfd19c2d7c3,2,,,,,,,Conference paper,Scopus,2,,,,,
1392,,,,Measuring the language demands of mathematics tests: The case of the statutory tests for 11-year-olds in England and Wales,,,Shorrocks-Taylor D.; Hargreaves M.,6602560498; 7102677771,,,2000,,,,"Assessment in Education: Principles, Policy and Practice",,10.1080/713613324,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867376703&doi=10.1080%2f713613324&partnerID=40&md5=a5fd8e130edc93d6803905caeafdf31e,4,60,,,,,,Article,Scopus,4,,,,,
1393,,,,Advances in human-computer interaction: Graphics and animation components for interface design,,,Cipolla Ficarra F.V.; Nicol E.; Cipolla-Ficarra M.; Richardson L.,23395974200; 23012485600; 23468663500; 36835186700,,,2011,,,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),,10.1007/978-3-642-18348-5_8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751655963&doi=10.1007%2f978-3-642-18348-5_8&partnerID=40&md5=3fd4a9e2fe64d43f979f083fb9c6b91c,4,86,,,,,,Conference paper,Scopus,4,,,,,
1394,,,,Design of an intelligent system to support tutors in learning communities using multi-agent systems and fuzzy logic,,,Chaabi Y.; Messoussi R.; Hilaire V.; Ruichek Y.; Lekdioui K.; Touahni R.,56288633200; 6602644457; 6602334046; 6602526754; 56288752400; 6507018714,,,2015,,,,International Review on Computers and Software,,10.15866/irecos.v10i8.7015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945318667&doi=10.15866%2firecos.v10i8.7015&partnerID=40&md5=d880cb951b4fdc1d2d36fb712782ffc5,4,855,,,,,,Article,Scopus,4,,,,,
1395,,,,IPMC gripper static analysis based on finite element analysis,,,Peng H.; Hui Y.; Ding Q.; Li H.; Zhao C.,27667863000; 35727612600; 57210725559; 26662120200; 55520928100,,,2010,,,,Frontiers of Mechanical Engineering in China,,10.1007/s11465-010-0005-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953346660&doi=10.1007%2fs11465-010-0005-1&partnerID=40&md5=69ecce2e8e3d712f55029a10c0178b1f,4,211,,,,,,Article,Scopus,4,,,,,
1396,,,,ASPA: A Static Analyser to Support Learning and Continuous Feedback on Programming Courses. An Empirical Validation,,,Luukkainen R.; Kasurinen J.; Nikula U.; Lenarduzzi V.,57754070600; 26325616300; 55953502900; 55348964400,,,2022,,,,Proceedings - International Conference on Software Engineering,,10.1109/ICSE-SEET55299.2022.9794188,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132393059&doi=10.1109%2fICSE-SEET55299.2022.9794188&partnerID=40&md5=7b4af2a6b88bfaffa977fcc801dc03ba,3,39,,,,,,Conference paper,Scopus,3,,,,,
1397,,,,Availability and Readability of Spinal Cord Injury Online Information Materials for Spanish Speaking Population in Neurosurgical Academic Programs: A Nationwide Study,,,Lara-Reyna J.; Roa J.A.; Yaeger K.A.; Margetis K.,57203679337; 58712584700; 56658617100; 36971046200,,,2021,,,,International Journal of Spine Surgery,,10.14444/8132,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121755975&doi=10.14444%2f8132&partnerID=40&md5=0f59dee6b119d8dcc4ca97ff6b6b45ba,3,1045,,,,,,Article,Scopus,3,,,,,
1398,,,,Effects of gender and abstract thinking factors on adolescents' computer program learning,,,Park C.J.; Hyun J.S.; Heuilan J.,22433573600; 8542917500; 57215345304,,,2015,,,,"Proceedings - Frontiers in Education Conference, FIE",,10.1109/FIE.2015.7344115,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960336417&doi=10.1109%2fFIE.2015.7344115&partnerID=40&md5=19b609918f14a5cb5c3258c533edcdc9,4,,,,,,,Conference paper,Scopus,4,,,,,
1399,,,,METKIT and the ESPRIT program,,,Whitty R.; Bush M.; Russell M.,6602805615; 7201456496; 7402976324,,,1990,,,,The Journal of Systems and Software,,10.1016/0164-1212(90)90042-K,https://www.scopus.com/inward/record.uri?eid=2-s2.0-50849146780&doi=10.1016%2f0164-1212%2890%2990042-K&partnerID=40&md5=555c2f63bb715987bf5992ce5bd35f1d,4,221,,,,,,Article,Scopus,4,,,,,
1400,,,,An experimental evaluation of a teaching approach for statistical process control in computer courses,,,Furtado J.; Oliveira S.R.B.; Chaves R.O.; Telles A.; Colares A.,56579958300; 16241959200; 56452583100; 57220193759; 56461240900,,,2021,,,,International Journal of Information and Communication Technology Education,,10.4018/IJICTE.2021010110,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097248882&doi=10.4018%2fIJICTE.2021010110&partnerID=40&md5=eda7fa1bce8825b1df6912c072de918e,3,171,,,,,,Article,Scopus,3,,,,,
1401,,,,Data Leakage in Notebooks: Static Detection and Better Processes,,,Yang C.; Brower-Sinning R.A.; Lewis G.; Kästner C.,57895534300; 16244132500; 7402637003; 35547901100,,,2022,,,,ACM International Conference Proceeding Series,,10.1145/3551349.3556918,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146569403&doi=10.1145%2f3551349.3556918&partnerID=40&md5=4148dfd7d3b567e1ecc92f675122e1c6,3,,,,,,,Conference paper,Scopus,3,,,,,
1402,,,,Concurrent Software Engineering and Robotics Education,,,Shin J.; Rusakov A.; Meyer B.,55239532400; 56423378400; 7402073082,,,2015,,,,Proceedings - International Conference on Software Engineering,,10.1109/ICSE.2015.169,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951789567&doi=10.1109%2fICSE.2015.169&partnerID=40&md5=8c052884d2bf01ee45a38519b6cc7ccc,4,379,,,,,,Conference paper,Scopus,4,,,,,
1403,,,,Art experiences for everyone: Opening the doors to the blind and people with low vision,,,Confino-Rehder S.,49863111700,,,2010,,,,International Journal of the Inclusive Museum,,10.18848/1835-2014/CGP/v03i02/44320,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052472574&doi=10.18848%2f1835-2014%2fCGP%2fv03i02%2f44320&partnerID=40&md5=db9485f1bf320ce9c865adae0cfe42b7,4,38,,,,,,Article,Scopus,4,,,,,
1404,,,,Is Assertion Roulette still a test smell? An experiment from the perspective of testing education,,,Bai G.R.; Presler-Marshall K.; Fisk S.R.; Stolee K.T.,57208225604; 57211179358; 56821731300; 35273571700,,,2022,,,,"Proceedings of IEEE Symposium on Visual Languages and Human-Centric Computing, VL/HCC",,10.1109/VL/HCC53370.2022.9833107,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148741269&doi=10.1109%2fVL%2fHCC53370.2022.9833107&partnerID=40&md5=cffa0e230db835887943d723365f8d4c,3,,,,,,,Conference paper,Scopus,3,,,,,
1405,,,,TUTORIAL: SOFTWARE QUALITY ASSURANCE FOR CAD.,,,Grinthal E.T.,6507380524,,,1985,,,,Proceedings - Design Automation Conference,,10.1109/dac.1985.1585998,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022198399&doi=10.1109%2fdac.1985.1585998&partnerID=40&md5=da395c51da0886e468052f6069926697,4,561,,,,,,Conference paper,Scopus,4,,,,,
1406,,,,Refactoring real-time java profiles,,,Søndergaard H.; Thomsen B.; Ravn A.P.; Hansen R.R.; Bøgholm T.,56212442400; 7006614572; 57216586695; 7402563679; 26422853300,,,2011,,,,"Proceedings - 2011 14th IEEE International Symposium on Object/Component/Service-Oriented Real-Time Distributed Computing, ISORC 2011",,10.1109/ISORC.2011.23,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957989691&doi=10.1109%2fISORC.2011.23&partnerID=40&md5=fea4c2e469f45acb82a7c77856181d0e,4,116,,,,,,Conference paper,Scopus,4,,,,,
1407,,,,Teaching quality object-oriented programming,,,Feldman Y.A.,7005190887,,,2005,,,,ACM Journal on Educational Resources in Computing,,10.1145/1101670.1101671,https://www.scopus.com/inward/record.uri?eid=2-s2.0-27944497745&doi=10.1145%2f1101670.1101671&partnerID=40&md5=2255baf61ef8c3fb8f7185bffae76f40,4,16,,,,,,Article,Scopus,4,,,,,
1408,,,,Improving the readability of dyslexic learners with mobile game-based sight-word training,,,Ansari S.; Banerjee H.; Guha R.; Mukhopadhyay J.,57225445997; 7005264313; 57189351098; 58722066100,,,2020,,,,"Proceedings - IEEE 20th International Conference on Advanced Learning Technologies, ICALT 2020",,10.1109/ICALT49669.2020.00093,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091145106&doi=10.1109%2fICALT49669.2020.00093&partnerID=40&md5=4771d47f5a593b23aa33b6c0c82bb396,3,289,,,,,,Conference paper,Scopus,3,,,,,
